v2paenname,country_name,year,v2xpa_antiplural,v2xpa_popul,v2paseatshare,v2panumbseat,v2patotalseat,v2pavote,v2paallian,v2pavallian,v2panoallian,v2pagovsup,v2papariah,v2paanteli,v2papeople,v2paopresp,v2paplur,v2paminor,v2paviol,v2paimmig,v2palgbt,v2paculsup,v2parelig,v2pagender,v2pawomlab,v2pariglef,v2pawelf,v2paclient
Colorado Party,Uruguay,1946,,,47.5,47,99,46.3,0,,,,,,,,,,,,,,,,,,,
Colorado Party,Uruguay,1950,,,53.5,53,99,52.3,0,,,,,,,,,,,,,,,,,,,
Colorado Party,Uruguay,1954,,,51.5,51,99,50.5,0,,,,,,,,,,,,,,,,,,,
Colorado Party,Uruguay,1958,,,39.4,39,99,37.7,0,,,,,,,,,,,,,,,,,,,
Colorado Party,Uruguay,1962,,,45.9,45,98,44.5,0,,,,,,,,,,,,,,,,,,,
Colorado Party,Uruguay,1966,,,50.5,50,99,49.3,0,,,,,,,,,,,,,,,,,,,
Colorado Party,Uruguay,1971,0.358,0.143,41.4,41,99,41,0,,,0,0.872,-1.683,-0.826,0.616,0.202,0.616,0.266,1.528,0.184,1.576,2.001,-2.06,-0.238,1.916,-1.096,-0.14
Colorado Party,Uruguay,1984,0.139,0.181,41.4,41,99,38.9,0,,,0,1.509,-1.433,-0.826,1.546,0.871,1.098,1.093,1.515,0.226,1.83,2.001,-2.06,-0.244,1.012,-0.735,-0.811
Colorado Party,Uruguay,1989,0.044,0.143,30.3,30,99,30.3,0,,,1,1.509,-1.673,-0.826,1.546,1.63,1.775,1.697,1.515,0.226,1.83,2.001,-0.603,-0.238,1.307,-0.735,-1.267
Colorado Party,Uruguay,1994,0.024,0.143,32.3,32,99,32.5,0,,,0,1.509,-1.673,-0.826,1.546,2.045,1.764,2.062,1.515,0.226,1.83,2.001,-0.617,-0.238,1.006,-0.735,-1.479
Colorado Party,Uruguay,1999,0.022,0.143,33.3,33,99,32.8,0,,,0,1.509,-1.673,-0.826,1.546,2.045,1.916,2.062,1.515,0.612,1.83,2.001,-0.612,0.24,1.078,-0.735,-1.479
Colorado Party,Uruguay,2004,0.025,0.143,10.1,10,99,10.6,0,,,3,1.509,-1.673,-0.826,1.116,2.045,1.916,2.062,1.515,0.612,2.243,2.001,-0.61,0.24,1.088,-0.735,-1.479
Colorado Party,Uruguay,2009,0.021,0.143,17.2,17,99,17.5,0,,,3,1.509,-1.673,-0.826,1.726,2.045,1.916,2.062,1.515,0.644,2.243,2.001,0.168,0.59,1.269,-0.735,-1.623
Colorado Party,Uruguay,2014,0.021,0.143,13.1,13,99,13.3,0,,,3,1.509,-1.673,-0.826,1.726,2.045,1.89,2.062,1.515,1.026,2.243,2.001,0.163,0.956,1.269,-0.632,-1.623
Colorado Party,Uruguay,2019,0.022,0.147,13.1,13,99,12.8,0,,,1,1.509,-1.673,-0.64,1.726,2.045,1.896,2.062,1.746,1.453,2.243,2.001,0.163,0.956,0.96,-0.891,-1.623
Broad Front / Progressive Encounter,Uruguay,1971,0.253,0.636,18.2,18,99,18.3,0,,,3,-1.563,1.268,0.299,0.171,0.971,0.825,0.08,1.528,0.945,2.893,2.023,-1.199,-0.227,-2.078,2.063,-2.998
Broad Front / Progressive Encounter,Uruguay,1984,0.091,0.62,21.2,21,99,20.6,0,,,3,0.335,1.085,0.299,0.453,1.444,1.601,1.107,1.532,1.638,2.924,2.023,-1.199,0.045,-2.075,2.027,-2.559
Broad Front / Progressive Encounter,Uruguay,1989,0.034,0.566,21.2,21,99,21.2,0,,,3,0.335,0.656,0.299,1.065,2.092,1.61,1.727,1.532,1.657,2.924,2.023,-1.202,0.539,-1.546,2.027,-2.559
Broad Front / Progressive Encounter,Uruguay,1994,0.022,0.526,31.3,31,99,30.8,0,,,3,0.335,0.369,0.299,1.645,2.092,1.856,2.068,1.532,1.657,2.924,2.023,-0.882,0.539,-1.538,2.027,-1.989
Broad Front / Progressive Encounter,Uruguay,1999,0.022,0.526,40.4,40,99,40.1,0,,,3,0.444,0.369,0.299,1.645,2.092,1.856,2.068,1.532,2.121,2.924,2.023,0.154,1.543,-1.231,1.537,-1.989
Broad Front / Progressive Encounter,Uruguay,2004,0.02,0.526,53.5,53,99,51.7,0,,,0,0.444,0.369,0.299,1.645,2.092,1.995,2.068,1.718,2.993,2.924,2.023,0.691,2.415,-1.341,1.537,-1.989
Broad Front / Progressive Encounter,Uruguay,2009,0.024,0.515,50.5,50,99,49.3,0,,,0,0.444,0.253,0.367,0.539,2.092,2.205,2.068,2.214,2.931,2.924,2.023,0.932,3.038,-1.334,0.983,-1.609
Broad Front / Progressive Encounter,Uruguay,2014,0.017,0.495,50.5,50,99,49.5,0,,,0,0.444,0.253,0.113,1.755,2.092,2.205,2.068,2.214,3.318,2.924,2.023,1.355,3.038,-1.334,1.218,-1.609
Broad Front / Progressive Encounter,Uruguay,2019,0.02,0.476,42.4,42,99,40.5,0,,,3,0.444,0.253,-0.095,1.182,2.092,2.226,2.068,2.214,3.318,2.924,2.023,2.216,3.042,-1.077,1.218,-1.609
New Space,Uruguay,1989,0.016,0.302,9.1,9,99,9,0,,,3,0.946,-0.363,-1.229,2.698,2.059,1.908,2.11,1.528,0.437,2.892,1.618,-0.599,0.007,-0.487,-0.16,-2.552
New Space,Uruguay,1994,0.016,0.315,5.1,5,99,5.3,0,,,3,0.946,-0.363,-1.042,2.698,2.059,1.948,2.11,1.528,0.437,2.892,1.618,-0.599,0.553,-0.487,-0.16,-2.552
Communist Party of Uruguay,Uruguay,1966,,,5.1,5,99,5.7,0,,,,,,,,,,,,,,,,,,,
Civic Union (1912),Uruguay,1946,,,5.1,5,99,5.2,0,,,,,,,,,,,,,,,,,,,
Civic Union (1912),Uruguay,1954,,,5.1,5,99,5,0,,,,,,,,,,,,,,,,,,,
Independent National Party,Uruguay,1942,,,11.1,11,99,11.7,0,,,,,,,,,,,,,,,,,,,
Independent National Party,Uruguay,1946,,,9.1,9,99,9.4,0,,,,,,,,,,,,,,,,,,,
Independent National Party,Uruguay,1950,,,7.1,7,99,7.6,0,,,,,,,,,,,,,,,,,,,
Open Cabildo,Uruguay,2019,0.32,0.51,11.1,11,99,11.5,0,,,1,-0.785,0.258,0.29,-0.646,0.464,0.17,1.264,-0.406,-1.379,-0.534,-0.31,-0.4,-1.341,2.625,-1.934,-2.027
unknown: Anti–Colegialista,Uruguay,1916,,,10.1,22,218,9.9,0,,,,,,,,,,,,,,,,,,,
independent,Algeria,1997,,,2.9,11,380,4.4,0,,,,,,,,,,,,,,,,,,,
independent,Algeria,2002,,,7.7,30,389,5,0,,,,,,,,,,,,,,,,,,,
independent,Algeria,2007,,,8.5,33,389,9.9,0,,,,,,,,,,,,,,,,,,,
independent,Algeria,2012,,,3.9,18,462,8.8,0,,,,,,,,,,,,,,,,,,,
Algerian National Front,Algeria,2017,0.878,0.181,0,0,462,9.5,0,,,2,-0.298,-1.571,0.756,0.48,-1.947,-0.622,-1.036,-0.084,0.209,-0.047,-0.078,1.17,1.179,0.12,0.089,-0.884
National Liberation Front,Algeria,1962,,,100,196,196,99.7,0,,,,,,,,,,,,,,,,,,,
National Liberation Front,Algeria,1964,,,100,138,138,87,0,,,,,,,,,,,,,,,,,,,
National Liberation Front,Algeria,1977,0.973,0.239,100,261,261,100,0,,,0,,-1.235,0.221,-1.59,-1.923,-1.639,-2.288,-2.858,0.178,-0.022,-0.483,1.232,0.513,-2.801,0.121,-0.099
National Liberation Front,Algeria,1982,0.973,0.239,100,281,281,100,0,,,0,,-1.235,0.221,-1.59,-1.923,-1.639,-2.288,-2.858,0.178,-0.022,-0.483,1.232,0.513,-2.801,0.121,-0.099
National Liberation Front,Algeria,1987,0.973,0.239,100,295,295,100,0,,,0,,-1.235,0.221,-1.59,-1.923,-1.639,-2.288,-2.858,0.178,-0.022,-0.483,1.232,0.513,-2.801,0.121,-0.099
National Liberation Front,Algeria,1997,0.973,0.239,16.3,62,380,14.3,0,,,1,-0.628,-1.235,0.221,-1.59,-1.923,-1.639,-2.288,-2.858,0.178,-0.022,-0.483,1.232,1.817,-1.489,0.121,0.642
National Liberation Front,Algeria,2002,0.973,0.239,51.2,199,389,35.3,0,,,0,-0.628,-1.235,0.221,-1.59,-1.923,-1.639,-2.288,-2.858,0.178,-0.022,-0.483,1.232,1.817,-1.489,0.121,1.786
National Liberation Front,Algeria,2007,0.973,0.239,35,136,389,23,0,,,0,-0.628,-1.235,0.221,-1.59,-1.923,-1.639,-2.288,-2.858,0.178,-0.022,-0.759,1.232,1.817,-1.489,0.121,1.786
National Liberation Front,Algeria,2012,0.973,0.239,45,208,462,17.4,0,,,1,-0.628,-1.235,0.221,-1.59,-1.923,-1.639,-2.288,-2.858,0.178,-0.022,-0.759,1.232,1.817,-1.489,0.121,1.786
National Liberation Front,Algeria,2017,0.973,0.239,35.5,164,462,26,0,,,0,-0.628,-1.235,0.221,-1.59,-1.923,-1.639,-2.288,-2.858,0.178,-0.022,-0.759,1.232,1.817,-1.489,0.06,1.786
National Rally for Democracy,Algeria,1997,0.973,0.241,41.1,156,380,33.7,0,,,0,-0.59,-1.213,0.225,-1.559,-1.917,-1.659,-2.286,-2.877,0.158,-0.054,-0.506,1.208,1.814,0.866,-0.618,1.716
National Rally for Democracy,Algeria,2002,0.973,0.241,12.1,47,389,8.2,0,,,1,-0.59,-1.213,0.225,-1.559,-1.917,-1.659,-2.286,-2.877,0.158,-0.054,-0.506,1.208,1.814,0.135,-0.618,1.716
National Rally for Democracy,Algeria,2007,0.973,0.241,15.9,62,389,10.4,0,,,1,-0.59,-1.213,0.225,-1.559,-1.917,-1.659,-2.286,-2.877,0.158,-0.054,-0.506,1.208,1.814,0.135,-0.618,1.716
National Rally for Democracy,Algeria,2012,0.973,0.241,14.7,68,462,6.9,0,,,0,-0.59,-1.213,0.225,-1.559,-1.917,-1.659,-2.286,-2.877,0.158,-0.054,-0.506,1.208,1.814,0.135,-0.618,1.716
National Rally for Democracy,Algeria,2017,0.972,0.437,21.6,100,462,14.9,0,,,1,-0.59,-0.128,0.225,-1.57,-1.917,-1.659,-2.286,-2.935,0.169,-0.004,-0.506,1.208,1.758,0.135,-0.618,1.716
Socialist Forces Front,Algeria,1997,0.126,0.886,5.3,20,380,5,0,,,3,-0.263,2.226,2.447,-1.195,1.995,0.727,0.993,1.791,0.168,1.751,1.698,1.217,2.671,-2.096,0.068,-1.842
Movement for the Society of Peace,Algeria,1997,0.96,0.654,18.2,69,380,14.8,0,,,1,-0.633,0.552,2.437,-0.607,-2.313,-0.592,-2.285,-0.1,-1.632,-0.991,-3.353,1.231,0.047,0.857,0.119,0.597
Movement for the Society of Peace,Algeria,2002,0.835,0.654,9.8,38,389,7.1,0,,,1,-0.633,0.552,2.437,-0.607,-0.556,-0.592,-2.285,-0.1,-1.632,-0.991,-3.353,1.231,0.047,0.857,0.119,0.597
Movement for the Society of Peace,Algeria,2007,0.835,0.654,13.1,51,389,9.7,0,,,1,-0.633,0.552,2.437,-0.607,-0.556,-0.592,-2.285,-0.1,-1.632,-0.991,-3.353,1.231,0.047,0.857,0.119,0.597
Movement for the Society of Peace,Algeria,2012,0.835,0.654,,,,,1,6.2,50,3,-0.633,0.552,2.437,-0.607,-0.556,-0.592,-2.285,-0.1,-1.632,-0.991,-3.353,1.231,0.047,0.857,0.119,0.597
Movement for the Society of Peace,Algeria,2017,0.835,0.654,7.1,33,462,6.1,0,,,3,-0.4,0.552,2.437,-0.607,-0.556,-0.592,-2.285,-0.1,-1.632,-0.991,-1.78,1.231,0.047,0.147,0.119,0.597
Movement for National Reform,Algeria,2002,0.91,0.319,11.1,43,389,9.5,0,,,2,-0.278,-0.975,2.414,-1.122,-1.315,-0.549,-2.313,-0.126,0.18,-0.041,-1.345,0.407,-1.095,0.11,0.077,-0.865
Movement for National Reform,Algeria,2012,0.912,0.314,,,,,1,6.2,50,2,-0.245,-0.998,2.467,-1.079,-1.289,-0.612,-2.293,-0.106,0.16,-0.023,-1.355,0.412,-1.098,0.089,0.1,-0.85
Workers' Party,Algeria,2007,0.27,0.861,6.7,26,389,5.1,0,,,3,-1.129,1.975,2.409,-1.073,0.229,1.916,0.919,0.781,0.178,1.79,1.634,1.214,2.608,-2.944,0.805,-1.779
Movement of the Islamic Renaissance,Algeria,1997,0.912,0.318,8.9,34,380,8.7,0,,,2,-0.334,-0.977,2.446,-1.071,-1.284,-0.592,-2.337,-0.099,0.173,-0.015,-1.357,0.412,-1.068,0.141,0.026,-0.839
Movement of the Islamic Renaissance,Algeria,2012,0.911,0.304,,,,,1,6.2,50,2,-0.302,-1.036,2.416,-1.083,-1.287,-0.589,-2.278,-0.101,0.163,-0.041,-1.364,0.412,-1.081,0.132,0.082,-0.857
alliance: AAV,Algeria,2012,,,10.8,50,462,6.2,2,6.2,50,,,,,,,,,,,,,,,,,
People's Movement for the Liberation of Angola – Labour Party,Angola,1975,0.999,0.902,,,,,0,,,4,,2.582,2.197,-2.138,-3.418,-2.043,-3.702,-0.213,-0.549,1.201,1.872,1.305,1.154,-2.684,1.858,2.069
People's Movement for the Liberation of Angola – Labour Party,Angola,1980,0.999,0.596,100,206,206,,0,,,0,,0.256,2.187,-2.138,-3.418,-2.043,-3.702,-0.213,-0.567,1.898,1.872,1.375,1.154,-2.684,1.858,2.069
People's Movement for the Liberation of Angola – Labour Party,Angola,1986,0.999,0.5,100,289,289,,0,,,0,,-0.199,2.211,-2.107,-3.418,-2.043,-3.678,-0.213,-0.567,2.038,1.855,1.771,1.133,-1.264,1.402,2.069
People's Movement for the Liberation of Angola – Labour Party,Angola,1992,0.744,0.427,58.6,129,220,53.7,0,,,0,,-0.451,1.356,-1.466,-0.182,-0.893,-0.859,0.571,-0.555,1.299,1.268,1.817,0.223,-0.618,1.11,1.446
People's Movement for the Liberation of Angola – Labour Party,Angola,2008,0.504,0.304,86.8,191,220,81.6,0,,,0,,-0.956,0.738,-0.822,0.174,-0.057,0.1,0.571,-0.555,1.299,0.702,2.671,0.624,-0.618,0.145,1.446
People's Movement for the Liberation of Angola – Labour Party,Angola,2012,0.423,0.162,79.5,175,220,71.8,0,,,0,,-1.665,0.738,0.109,0.164,-0.057,0.532,0.571,0.271,1.299,0.702,2.671,0.624,-0.007,0.145,1.446
People's Movement for the Liberation of Angola – Labour Party,Angola,2017,0.386,0.508,68.2,150,220,61.1,0,,,0,,-0.01,1.107,0.109,0.171,0.375,0.532,-0.064,1.062,1.299,0.678,2.676,0.658,-0.007,0.145,1.079
National Union for the Total Independence of Angola,Angola,1992,0.881,0.875,31.8,70,220,34.1,0,,,3,,2.207,2.192,-2.887,-0.7,-0.47,-1.9,0.556,-0.534,-0.693,0.699,0.495,-0.338,0.013,1.076,1.42
National Union for the Total Independence of Angola,Angola,2008,0.447,0.849,7.3,16,220,10.4,0,,,3,,2.598,1.337,-0.981,0.502,-0.081,0.117,0.556,-0.533,-0.315,0.699,0.504,0.216,0.722,0.14,1.049
National Union for the Total Independence of Angola,Angola,2012,0.365,0.85,14.5,32,220,18.7,0,,,3,,2.613,1.337,-0.518,0.891,-0.06,0.117,0.556,0.269,0.493,0.699,0.513,0.216,0.72,0.131,1.049
National Union for the Total Independence of Angola,Angola,2017,0.388,0.85,23.2,51,220,26.7,0,,,3,,2.634,1.337,-0.976,0.881,-0.082,0.071,0.578,1.06,0.432,0.71,0.514,0.216,0.718,0.132,1.049
Broad Convergence for the Salvation of Angola – Electoral Coalition,Angola,2017,0.169,0.73,7.3,16,220,9.5,2,9.5,16,3,,2.03,0.565,-1.018,1.378,1.513,0.518,-0.196,0.206,0.854,0.716,0.377,0.21,0.488,0.496,0.219
Angolan Free Alliance Majority Party,Angola,2017,,,,,,,1,9.5,16,,,,,,,,,,,,,,,,,
Angolan Pacific Party,Angola,2017,,,,,,,1,9.5,16,,,,,,,,,,,,,,,,,
Party for Democracy and Development in Angola-Patriotic Alliance,Angola,2017,,,,,,,1,9.5,16,,,,,,,,,,,,,,,,,
National Salvation Party of Angola,Angola,2017,,,,,,,1,9.5,16,,,,,,,,,,,,,,,,,
Rule of Law / Armenian Renaissance,Armenia,1999,0.345,0.63,4.6,6,131,5.4,0,,,3,-0.518,0.809,0.865,-1.147,0.144,0.728,1.301,0.438,0.201,1.125,1.457,0.187,0.392,1.045,-0.74,0.338
Rule of Law / Armenian Renaissance,Armenia,2003,0.343,0.642,14.5,19,131,12.6,0,,,1,0.45,0.591,1.645,-1.147,0.207,0.719,1.306,1.15,0.201,1.532,1.695,0.57,1.19,0.721,-0.202,0.815
Rule of Law / Armenian Renaissance,Armenia,2007,0.335,0.76,6.9,9,131,7.1,0,,,3,-0.541,1.387,1.645,-1.302,0.475,0.719,0.871,1.15,0.201,1.535,1.096,0.938,1.19,0.721,0.284,0.817
Rule of Law / Armenian Renaissance,Armenia,2012,0.403,0.552,4.6,6,131,5.5,0,,,1,-0.412,0.143,1.445,-1.239,-0.179,0.753,1.348,0.472,-0.324,1.479,1.096,0.938,1.19,1.059,0.783,1.024
Justice,Armenia,2003,0.366,0.763,10.7,14,131,13.7,0,,,3,-0.79,2.148,0.775,-1.274,0.255,0.918,0.74,-0.277,-0.075,1.471,0.353,-0.755,0.799,0.129,0.029,-0.676
National Democratic Union,Armenia,1995,0.329,0.721,2.6,5,190,7.7,0,,,3,-1.338,1.468,0.953,-1.185,0.813,1.465,-0.51,0.409,-0.099,0.81,0.646,-0.765,0.156,1.232,-2.095,-1.185
National Democratic Union,Armenia,1999,0.27,0.499,4.6,6,131,5.3,0,,,1,-0.764,0.238,0.266,-0.278,0.835,0.83,0.337,0.431,-0.129,0.806,0.646,-0.765,0.249,1.228,-1.397,0
National Self-Determination Union,Armenia,1995,0.254,0.583,1.6,3,190,5.7,0,,,3,-0.802,1.459,-0.188,-1.442,0.553,1.49,1.085,0.363,-0.095,0.968,0.216,-1.045,0.766,1.142,-1.034,-1.57
National Unity,Armenia,1999,,,,,,,1,8.1,7,,,,,,,,,,,,,,,,,
National Unity,Armenia,2003,0.665,0.712,6.9,9,131,8.9,0,,,3,-1.209,1.644,0.688,-1.684,-0.601,0.657,-0.497,-0.292,-0.721,0.935,0.251,-1.532,0.169,0.811,0.025,0.151
Republic,Armenia,1995,,,,,,43.9,2,43.9,88,,,,,,,,,,,,,,,,,
Republic,Armenia,2017,,,,,,,1,7.8,9,,,,,,,,,,,,,,,,,
Republican Party of Armenia,Armenia,1995,,,0.5,1,190,,1,43.9,88,,,,,,,,,,,,,,,,,
Republican Party of Armenia,Armenia,1999,0.855,0.134,47.3,62,131,42.4,0,,,0,0.06,-1.842,1.163,0.303,-1.576,-1.23,-0.466,-0.956,-1.959,0.814,0.079,-0.798,0.162,0.865,-0.587,1.681
Republican Party of Armenia,Armenia,2003,0.887,0.127,25.2,33,131,23.7,0,,,0,-0.168,-1.854,0.365,-0.436,-1.65,-1.23,-0.627,-0.2,-1.959,0.81,0.079,-0.345,0.839,1.475,-0.366,1.994
Republican Party of Armenia,Armenia,2007,0.892,0.127,48.9,64,131,33.9,0,,,0,-0.168,-1.854,0.365,-0.141,-1.65,-1.23,-0.876,1.157,-0.85,0.81,0.382,-0.059,1.178,1.799,-0.366,1.994
Republican Party of Armenia,Armenia,2012,0.706,0.127,53.4,70,131,44.1,0,,,0,-0.168,-1.85,0.119,-0.398,-0.945,-0.24,-0.089,1.157,-0.466,0.972,0.381,0.566,1.178,1.767,-0.785,1.953
Republican Party of Armenia,Armenia,2017,0.706,0.22,55.2,58,105,49.2,0,,,0,-0.168,-1.313,0.119,-0.312,-0.958,-0.283,-0.089,1.482,-0.466,0.972,0.107,1.268,1.213,1.476,-0.785,2.448
Semiramis (Women’s Movement),Armenia,1995,0.699,0.175,4.2,8,190,17.4,0,,,2,-0.522,-1.596,0.592,-1.226,-0.892,0.266,-0.236,-0.297,1.228,1.199,0.35,4.629,2.628,1.028,0.538,2.842
United Labour Party,Armenia,2003,0.627,0.57,4.6,6,131,5.7,0,,,3,-1.279,0.819,0.183,-1.632,-0.646,0.067,0.604,-1.713,0.228,1.182,1.061,-0.454,1.349,-0.402,0.98,0.086
Armenian Communist Party,Armenia,1995,0.812,0.863,5.3,10,190,12.4,0,,,3,-2.601,2.065,2.272,-1.496,-1.202,-1.266,0.43,0.759,-0.986,1.664,1.688,-0.762,0.522,-3.447,3.393,-0.539
Armenian Communist Party,Armenia,1999,0.8,0.884,7.6,10,131,12.3,0,,,3,-2.987,2.498,1.94,-0.523,-1.203,-1.252,0.137,1.457,-0.418,1.673,1.669,-0.763,0.522,-2.835,3.393,-0.119
Armenian Revolutionary Federation,Armenia,1999,0.539,0.303,6.1,8,131,8,0,,,2,-1.304,-0.97,0.84,0.992,0.008,-0.146,-0.773,1.778,-2.375,0.551,0.765,-1.531,0.579,-1.439,1.318,-1.032
Armenian Revolutionary Federation,Armenia,2003,0.649,0.398,8.4,11,131,11.4,0,,,1,-0.3,-0.314,0.048,0.187,-0.667,-0.146,-0.38,1.778,-1.781,0.551,0.765,-0.342,0.579,-1.073,1.327,-1.032
Armenian Revolutionary Federation,Armenia,2007,0.608,0.466,12.2,16,131,13.2,0,,,1,-1.187,0.119,0.066,0.314,-0.433,-0.146,-0.41,1.771,-1.164,0.551,0.899,-0.342,0.579,-0.852,1.327,-0.923
Armenian Revolutionary Federation,Armenia,2012,0.611,0.483,3.8,5,131,5.7,0,,,3,-1.124,0.343,-0.128,0.32,-0.433,-0.146,-0.41,1.748,-1.159,0.667,0.899,0.08,0.579,-0.852,1.327,-0.34
Armenian Revolutionary Federation,Armenia,2017,0.565,0.414,6.7,7,105,6.6,0,,,1,-0.876,-0.069,-0.262,0.183,-0.433,-0.377,0.437,1.197,-1.173,0.667,0.947,0.075,0.579,-0.852,1.327,-1.247
independent,Armenia,1995,,,37.9,72,190,,0,,,,,,,,,,,,,,,,,,,
Heritage Party,Armenia,2007,0.116,0.713,5.3,7,131,6,0,,,3,-0.911,1.469,0.897,-0.345,1.684,1.48,0.697,1.043,1.385,1.048,-0.205,0.688,1.196,1.591,-0.469,-1.72
Heritage Party,Armenia,2012,0.161,0.838,3.8,5,131,5.8,0,,,3,-0.176,2.062,1.714,-1.056,1.299,1.464,0.93,1.043,1.194,1.259,-0.216,0.999,1.721,2.086,-0.188,-1.742
Prosperous Armenia Party,Armenia,2007,0.836,0.318,19.1,25,131,15.1,0,,,1,0.192,-0.958,1.481,-1.043,-1.67,-0.549,0.013,-0.271,-0.398,0.813,-0.396,0.261,0.847,0.991,0.281,3.55
Prosperous Armenia Party,Armenia,2012,0.751,0.558,27.5,36,131,30.2,0,,,1,-0.407,0.131,1.745,-0.456,-1.127,-0.549,0.013,0.446,-1.111,0.801,-0.396,0.282,0.846,0.64,0.281,2.773
Prosperous Armenia Party,Armenia,2017,,,,,,,1,27.4,31,,,,,,,,,,,,,,,,,
Prosperous Armenia Party,Armenia,2018,0.691,0.548,19.7,26,132,8.3,0,,,3,-1.562,0.297,0.753,-0.54,-0.664,-0.954,0.282,-0.947,-1.111,0.801,-0.396,0.277,0.808,0.64,0.281,2.483
Pan-Armenian National Movement,Armenia,1990,,,22.8,59,259,,0,,,,,,,,,,,,,,,,,,,
Pan-Armenian National Movement,Armenia,1995,0.918,0.091,32.6,62,190,,1,43.9,88,0,-0.222,-2.106,0.033,-1.454,-1.896,-0.034,-1.708,-0.993,0.531,1.078,0.747,-0.111,0.146,3.232,-1.578,1.763
Armenian National Congress,Armenia,2012,0.436,0.809,5.3,7,131,7.1,0,,,3,-0.906,2.3,1.123,-2.341,0.471,1.949,-1.019,0.444,1.702,2.191,1.415,0.377,1.179,2.296,-0.487,-0.468
Bright Armenia,Armenia,2017,,,,,,,1,7.8,9,,,,,,,,,,,,,,,,,
Bright Armenia,Armenia,2018,0.036,0.505,13.6,18,132,6.4,0,,,1,-0.441,-0.036,1.142,-1.228,2.258,2.425,1.627,1.795,0.823,2.032,1.672,2.679,2.16,1.389,0.246,-2.312
My Step Alliance,Armenia,2018,0.437,0.667,66.7,88,132,70.4,2,70.4,88,0,0.582,0.555,2.896,-2.721,1.212,0.744,-1.115,1.775,2.978,1.834,0.377,2.372,2.82,1.43,-0.003,-0.521
Civil Contract,Armenia,2017,,,,,,,1,7.8,9,,,,,,,,,,,,,,,,,
Civil Contract,Armenia,2018,,,,,,,1,70.4,88,,,,,,,,,,,,,,,,,
Mission Party,Armenia,2017,,,,,,,1,27.4,31,,,,,,,,,,,,,,,,,
Mission Party,Armenia,2018,,,,,,,1,70.4,88,,,,,,,,,,,,,,,,,
Communist Party of Armenia,Armenia,1990,,,52.5,136,259,,0,,,,,,,,,,,,,,,,,,,
alliance: Right and Unity,Armenia,1999,0.813,0.554,5.3,7,131,8.1,2,8.1,7,3,-1.589,0.469,0.509,-0.73,-1.871,0.444,-0.29,-0.268,-0.422,0.866,0.037,-2.156,-0.088,0.436,0.549,0.802
alliance: Tsarukyan Alliance,Armenia,2017,0.689,0.612,29.5,31,105,27.4,2,27.4,31,3,0.012,0.467,1.481,-0.428,-1.385,0.143,0.613,0.478,-1.45,0.956,-0.391,0.279,0.795,0.637,0.304,2.843
alliance: Way Out Alliance,Armenia,2017,0.138,0.876,8.6,9,105,7.8,2,7.8,9,3,-1.238,2.504,1.781,-1.36,1.737,1.02,1.064,1.05,1.696,1.479,1.081,1.384,2.842,1.57,0.309,-0.978
Azerbaijan National Independence Party,Azerbaijan,1995,0.385,0.55,2.4,3,125,9.3,0,,,3,-0.134,0.366,0.577,0.024,0.294,-0.652,1.364,-0.568,-0.335,-0.992,1.371,-0.94,-0.642,0.73,0.416,-0.536
Azerbaijan Popular Front,Azerbaijan,1990,,,13.2,45,340,,0,,,,,,,,,,,,,,,,,,,
Azerbaijan Popular Front,Azerbaijan,1995,0.375,0.851,3.2,4,125,9.7,0,,,3,0.005,1.795,2.545,-0.993,0.782,-0.651,0.999,-0.557,-0.667,-1.274,1.3,-0.295,-0.562,0.829,0.761,-1.121
Azerbaijan Popular Front,Azerbaijan,2000,0.354,0.824,4.8,6,125,11,0,,,3,-0.153,1.568,2.545,-0.697,0.846,-0.641,0.98,-0.576,-0.659,-1.052,1.3,-0.282,-0.562,0.889,0.756,-1.52
Azerbaijan Communist Party (1993),Azerbaijan,2000,0.647,0.644,1.6,2,125,6.3,0,,,3,-1.027,0.842,0.907,-0.031,-0.728,-0.385,0.217,-0.218,-0.979,0.021,0.989,-1.42,-0.669,-1.557,1.341,-0.228
Civil Solidarity Party,Azerbaijan,2000,0.531,0.478,2.4,3,125,6.4,0,,,3,0.021,-0.071,0.604,0.255,-0.372,-0.462,0.671,-0.189,-0.561,-1.078,1.656,-1.113,-0.471,0.963,0.444,-0.397
New Azerbaijan Party,Azerbaijan,1995,0.993,0.08,47.2,59,125,62.7,0,,,0,0.618,-2.208,1.681,-2.334,-3.195,-1.359,-2.052,-1.129,-2.204,-1.593,1.418,-0.79,-0.664,0.871,0.381,2.693
New Azerbaijan Party,Azerbaijan,2000,0.996,0.122,60,75,125,62.3,0,,,0,0.61,-1.918,1.695,-2.325,-3.638,-1.359,-2.2,-1.087,-2.209,-1.927,1.372,-1.132,-0.652,0.867,0,2.693
New Azerbaijan Party,Azerbaijan,2005,0.996,0.122,48.8,61,125,,0,,,0,,-1.918,1.692,-2.322,-3.201,-1.343,-3.011,-1.087,-2.196,-1.947,1.372,-0.918,-0.652,0.671,-0.285,2.693
New Azerbaijan Party,Azerbaijan,2010,0.995,0.121,56.8,71,125,45.9,0,,,0,,-1.918,1.692,-2.337,-3.215,-1.343,-2.584,-1.059,-2.185,-1.947,1.379,-0.94,-0.652,0.793,-0.285,2.678
